1.44876000000000e-01 -1.16087520571751e+00 -7.51438595384038e-01 -1.90813453489748e+00 1.18486853542884e-01 -2.44315049631056e-02 2.44824777517444e-01
1.19949000000000e-01 -2.20405478640574e+00 7.21268039496969e-01 3.54089063333696e-01 -5.43095524753955e-02 3.04191542476385e-02 1.72218847511711e-01
1.34764000000000e-01 -2.02539827573757e+00 7.67260306057811e-01 -2.66455877205037e-01 -5.22601687413400e-03 1.31050374144939e-01 6.43087155586151e-02
1.16368000000000e-01 1.38816388383621e+00 3.37600303867720e-01 -1.64591347021879e+00 1.10946033581408e-01 -5.60793636308590e-03 -3.11741994817647e-02
1.32473000000000e-01 -7.68315931897618e-02 -2.02970741926883e+00 -6.84656064978710e-01 -3.26534574419636e-02 -1.46290692069055e-01 4.48414505874300e-04
1.22575000000000e-01 5.66016857973294e-01 -7.16175918585965e-01 -1.90124804361968e+00 2.10603558707348e-02 -1.48339196559730e-03 -8.29455009889623e-02
5.77911000000000e-01 9.10869118506948e-01 1.40833247497000e+00 1.26001992348543e+00 5.42632481484569e-02 3.18116722542418e-02 -7.23119741550810e-03
2.39566000000000e-01 -1.60153363784639e+00 6.05498429230670e-01 1.07144060109826e+00 -1.74331305619682e-02 3.32549420482240e-03 2.85532491770287e-02
1.32284000000000e-01 9.78553029336013e-01 -1.32408666853265e+00 1.14114568817463e+00 1.36976876081095e-01 -1.98322201572782e-01 3.69656600293109e-02
8.15800000000000e-02 1.12857580305701e+00 -9.62693923419698e-01 -1.33799391929015e+00 6.83236423284507e-02 1.41777473307609e-01 7.84599049549380e-02
9.33030000000000e-02 -1.22529425664054e+00 -1.16272618779409e+00 -1.02891036211837e+00 4.62476921513616e-02 -4.40256555320971e-02 1.28067809474911e-01
1.18254200000000e+00 6.28745729763034e-02 -5.45290598223289e-01 1.88188855030978e+00 6.92465548231029e-02 -2.39420257194086e-01 6.49267022060035e-02
1.43687000000000e-01 -1.85558625939111e+00 -9.12773458897798e-02 -3.18167234892628e-01 1.40182256480156e-01 -1.06251921278581e-01 -1.84434425893566e-01
3.25086000000000e-01 1.11467276091474e+00 -3.94871456489505e-01 -1.35255001538857e+00 -1.09032502974140e-01 1.89855766306744e-01 8.72943378350352e-02
1.47595000000000e-01 3.03554407144076e-01 -6.35543475871603e-01 -1.63504614013474e+00 2.41033418358388e-01 -1.29268913011766e-01 -7.37338614823890e-03
5.15261000000000e-01 -6.35214007527897e-01 1.20844968039262e+00 -1.13105007541418e+00 6.70761733756451e-02 -1.14506689763146e-01 -1.18860732713753e-01
3.22009000000000e-01 1.55913820840864e+00 4.00811043647377e-01 -6.28964177555248e-01 2.58655495907306e-01 1.09170728476105e-01 -7.46420235886156e-02
7.72651000000000e-01 1.54829616283625e+00 7.09651063897159e-01 -8.22037093625565e-02 -3.83458842645585e-02 -1.48338981436404e-02 2.47292969450692e-01
2.14530000000000e-01 -9.12650328433460e-01 -7.63120387016174e-01 -1.10743891838837e+00 1.76184718308616e-01 -4.01784305109099e-02 3.53856676468290e-02
8.87930000000000e-02 2.86341956839156e-01 1.24276513926303e+00 -9.81228798571617e-01 1.84556802644752e-01 6.53952286426396e-02 5.79748543758793e-02
2.30080000000000e-01 -2.56710188271603e-01 -1.46094971178364e+00 5.11388989591026e-01 6.01781166925679e-02 5.01160833089215e-02 1.01551054758197e-01
1.87789000000000e-01 -1.83772409280772e-01 1.40239447761446e+00 -6.14531154169366e-01 1.51330183415663e-01 4.82549879393173e-02 -7.29319347320655e-02
4.51662000000000e-01 -8.82543496236279e-01 -7.05584663428784e-01 -1.04786766169529e+00 -4.89171485925990e-02 1.73026205276906e-02 -6.84912464825500e-04
2.66124000000000e-01 1.05101011805082e-01 1.37572455412279e+00 -6.52333421975251e-01 3.89163870013359e-02 -1.78480594685636e-01 7.01710701200560e-02
2.75316000000000e-01 -8.95044806288743e-01 5.19898641209910e-01 -1.11488193964590e+00 1.87000086170888e-01 1.28307437214644e-01 -2.53120273508153e-02
1.42103000000000e-01 -1.01304851919245e-01 5.40346686563568e-01 -1.41559930850981e+00 -1.73038268376422e-02 2.04874757932845e-02 -1.77157036166914e-01
1.05884000000000e-01 5.86772165406013e-01 -6.10489051008060e-01 -1.25723778788516e+00 5.46606868453044e-02 1.83591125626247e-01 3.63317688120846e-02
1.41374000000000e-01 8.89531395870732e-01 -8.81939008607599e-02 -1.20535448200270e+00 7.44582850919866e-02 -8.38163265625070e-03 2.35085387122934e-01
9.61960000000000e-02 1.18338606995859e-01 -1.41620587409117e+00 -4.42722176820806e-01 1.92107513119042e-01 5.60759157610569e-02 -3.16966211811734e-01
4.74983000000000e-01 5.93598443033309e-01 -4.43506345385907e-01 -1.28168227179662e+00 -1.85050607904112e-01 -1.89799176268155e-01 -1.22231410859716e-01
